idx,y_pred,y_true,residual
640,6.191430,4.752356,1.439074
641,5.627664,6.823546,-1.195882
642,5.642801,6.120574,-0.477773
643,5.382689,6.000000,-0.617311
644,6.018097,6.119317,-0.101221
645,5.889021,5.903090,-0.014069
646,6.300473,6.692847,-0.392374
647,6.539243,6.672098,-0.132854
648,5.838233,6.980912,-1.142679
649,5.458392,7.100371,-1.641979
652,6.183990,6.886491,-0.702500
653,4.290009,3.472756,0.817252
655,6.825517,7.000000,-0.174483
656,5.542812,5.477121,0.065691
657,5.986325,6.161368,-0.175043
658,6.095413,6.397940,-0.302527
659,5.673344,7.041393,-1.368049
660,5.968131,6.861534,-0.893403
661,6.329022,4.740363,1.588660
662,5.143329,4.698970,0.444359
663,5.676117,6.113943,-0.437826
664,5.372513,5.716003,-0.343490
665,6.361936,6.431364,-0.069427
666,6.345004,6.414973,-0.069970
667,6.219226,6.146128,0.073097
668,5.655454,6.531479,-0.876025
669,5.606664,5.447158,0.159506
670,6.076356,6.361728,-0.285372
671,5.190356,4.778151,0.412205
672,4.020801,4.317227,-0.296426
673,6.136161,6.079181,0.056980
675,5.412458,5.484769,-0.072311
676,5.521568,6.045323,-0.523754
677,5.095444,4.147676,0.947768
679,5.839500,6.556303,-0.716803
680,6.044169,6.079181,-0.035012
681,4.924157,6.079181,-1.155024
682,5.448152,6.079181,-0.631029
683,5.414955,5.775465,-0.360510
684,5.357967,6.106803,-0.748836
685,5.703582,5.681241,0.022341
686,5.800343,5.444825,0.355518
687,5.819296,6.301898,-0.482601
688,6.535786,6.000000,0.535786
689,6.009431,6.018284,-0.008853
690,5.734586,5.949878,-0.215291
691,7.221528,6.000000,1.221528
692,5.914866,6.161368,-0.246502
693,6.129417,5.049218,1.080199
694,5.959014,6.011993,-0.052979
695,6.428553,6.315970,0.112583
696,6.387690,6.418301,-0.030611
697,6.279662,6.301030,-0.021368
698,5.061306,6.079181,-1.017875
699,6.198852,6.544068,-0.345216
702,6.280198,6.579784,-0.299586
703,6.138465,6.000000,0.138465
704,6.546471,6.313593,0.232877
705,6.255794,6.079181,0.176613
706,6.483940,5.623249,0.860691
707,5.833511,6.033424,-0.199913
708,6.115312,6.602060,-0.486748
709,5.295281,6.360057,-1.064777
710,6.180335,6.261427,-0.081092
711,6.293308,6.124635,0.168673
712,6.180018,6.363612,-0.183594
713,6.143628,5.707570,0.436058
715,6.467374,6.600973,-0.133599
716,5.916328,5.995429,-0.079101
717,6.038304,6.193125,-0.154820
718,6.008251,5.450757,0.557494
719,6.320713,6.283301,0.037412
720,5.661285,4.380211,1.281074
721,6.208040,6.230449,-0.022409
723,5.473746,5.599883,-0.126137
724,5.228929,4.153205,1.075724
725,6.219774,7.498311,-1.278537
726,6.385801,6.357935,0.027866
727,5.717251,4.963788,0.753463
728,5.795712,6.220108,-0.424396
729,6.030865,7.495406,-1.464541
730,5.829737,6.096910,-0.267173
731,6.106988,5.149835,0.957154
732,5.781914,6.000000,-0.218086
733,5.823505,5.939809,-0.116304
734,5.839808,5.888179,-0.048372
735,6.092896,6.060698,0.032199
736,6.017733,5.814394,0.203339
737,6.266491,6.060933,0.205558
738,6.524963,6.167317,0.357646
739,6.671282,6.298853,0.372429
740,5.975253,6.079181,-0.103928
742,5.190003,6.004321,-0.814319
744,6.387412,6.079181,0.308230
745,4.941054,5.786751,-0.845697
746,6.098593,6.176091,-0.077498
747,6.089403,6.079181,0.010222
748,6.333355,5.995196,0.338159
749,5.883110,6.079181,-0.196071
750,5.789499,6.000000,-0.210501
751,6.112227,6.015360,0.096867
752,5.338286,5.530200,-0.191914
753,5.999286,6.000000,-0.000714
754,6.160883,6.330414,-0.169530
755,5.722579,5.607455,0.115124
758,5.781742,4.711807,1.069934
759,5.902962,5.824054,0.078908
760,5.721355,6.301030,-0.579675
761,6.236902,6.188647,0.048255
762,6.211083,6.977724,-0.766641
763,6.112113,6.000000,0.112113
765,6.052105,6.720573,-0.668468
766,6.331611,6.103804,0.227807
767,6.127864,6.000000,0.127864
768,6.072833,6.000000,0.072833
769,6.004496,5.342423,0.662073
770,6.147266,6.079181,0.068085
771,5.887775,6.278754,-0.390979
772,6.332837,6.414973,-0.082137
