SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Source
[*]O[C@H](C)CC([*])=O,[*]OC(CC(OC(CC([*])=O)CC)=O)C,,5.934498451243568,10.1016_j.compositesa.2019.05.005_part_2.txt_¶Î1_Material2
[*]O[C@H](C)CC([*])=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,,5.771587480881255,10.1016_j.polymertesting.2013.10.011_part_1.txt_¶Î1_Material2
[*]O[C@H](C)CC([*])=O,[*]OCCCCOC(CCC([*])=O)=O,,6.653212513775344,10.1002_pi.6282_part_3.txt_¶Î1_Material2
[*]O[C@H](C)CC([*])=O,[*]OCC[*],,5.903089986991944,10.1021_acsomega.0c05765_part_3.txt_¶Î1_Material3
[*]O[C@H](C)CC([*])=O,[*]O[C@H](C)CC([*])=O,,4.927370363039024,10.1021_acsabm.8b00445_part_1.txt_¶Î1_Material1
[*][C@H]1[C@H](O)[C@@H](O)[C@H](OC2C(O)C(OC(C)=O)C(O[*])OC2CO)O[C@@H]1CO,,,4.826074802700826,10.1007_s10570-013-9881-y_part_3.txt_¶Î1_Material1
[*][C@H]1[C@H](O)[C@@H](O)[C@H](OC2C(O)C(OC(C)=O)C(O[*])OC2CO)O[C@@H]1CO,[*]C(CCCCCO[*])=O,,5.002166061756507,10.1177_0885328214542488_part_2.txt_¶Î1_Material1
[*][C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H]([C@@H](O)[C@H](O[C@H]3[C@H](O)[C@H](O)[C@H](O[C@H]4[C@H](O)[C@H](O)[C@H](O[*])O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2COC(C)=O)O)O[C@@H]1CO,,,6.662757831681574,10.1007_s10924-018-1260-1_part_1.txt_¶Î1_Material1
[*][C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H]([C@@H](O)[C@H](O[C@H]3[C@H](O)[C@H](O)[C@H](O[C@H]4[C@H](O)[C@H](O)[C@H](O[*])O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2COC(C)=O)O)O[C@@H]1CO,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.071882007306125,10.1007_s10570-019-02302-6_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,,2.6766936096248664,10.1002_pi.4783_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],CCCCCCC1=C(SC([*])=C1)[*],,4.184691430817598,10.1016_j.jiec.2017.03.036_part_18.txt_¶Î1_Material2
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],COC(C(C[*])([*])C)=O,,4.933993163831242,10.1007_s11998-021-00476-y_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],C[Si](C)(C[*])O[*],,5.3979400086720375,10.5301_jabfm.5000192_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.57978359661681,10.1016_j.polymer.2012.12.077_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(O)C(C[*])CC(CC(C(C(O)=O)[*])C(O)=O)C(O)=O,,6,10.1080_10601325.2018.1561151_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(O)C([*])C[*],,4.469365398766434,10.1002_polb.23639_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(O)C([*])C[*],OC(C(C)(CC(C1=CC=CC=C1)[*])CC(C[*])(C(OCC2CO2)=O)C)=O,4.252853030979893,10.32604_jrm.2022.023371_OA_part_2.txt_¶Î1_Material4
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C([*])C(C)O[*],,6.041392685158225,10.1007_s10856-017-5999-z_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OC(C(C)(CC(C1=CC=CC=C1)[*])CC(C[*])(C(OCC2CO2)=O)C)=O,,5.079181246047625,10.1021_acs.biomac.9b01255_part_8.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.491361693834273,10.1007_s10570-013-0007-3_part_5.txt_¶Î1_Material2
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.278753600952829,10.1016_j.porgcoat.2015.05.013_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C(CCCCC(OCCCCO[*])=O)=O,,3.892651033877301,10.1039_c9py00261h_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C(CCCCCO[*])=O,,5.079181246047625,10.4236_ojpchem.2018.81002_OA_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C(CCCCCO[*])=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,4.787743771646467,10.1177_1045389x20932212_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C([H])([H])C(O)([H])[*],,5.575187844927661,10.1016_j.carbon.2017.04.002_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,4.56157836830096,10.1016_j.compositesb.2021.109273_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1=CC=C([*])N1,,7.133858125203335,10.1016_j.compositesa.2020.105810_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,5.221674997070769,10.3390_polym12122882_part_3.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,4.239049093140191,10.1002_app.41158_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(C#N)[*],,3.964730921053629,10.1016_j.polymer.2020.122855_part_5.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(C)(C(OCCO)=O)[*],,3.6972293427597176,10.1007_s11998-016-9906-1_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(C)(C(OCCO)=O)[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,5.041392685158225,10.1016_j.mtcomm.2021.102421_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(C1=CC=CC=C1)[*],,6,10.1002_bkcs.11696_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,5.442479769064448,10.1016_j.compositesa.2016.07.017_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(O)COC1=CC=C(C(C)(C2=CC=C(O[*])C=C2)C)C=C1,,7.397940008672037,10.1016_j.compstruct.2010.05.004_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC([*])Cl,,6.690196080028514,10.1016_j.pnsc.2017.06.001_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CCC(CCCC(CCCC(C[*])C)C)C,,6.079181246047625,10.1016_j.triboint.2018.11.010_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CCCCOCCCCOCCCCOCCCCO[*],,4.064457989226918,10.1016_j.porgcoat.2020.105545_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CCCCO[*],,3.686636269262293,10.4236_ojopm.2016.61005_OA_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC[*],,5.168939213835978,10.5267_j.esm.2018.3.005_part_2.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,,6.079181246047625,10.1021_acs.macromol.9b02359_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,,5.32221929473392,10.1016_j.foodhyd.2020.105837_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,4.895201474778894,10.1080_25740881.2020.1757105_part_3.txt_¶Î1_Material2
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OCCOC(CC(C([*])=O)C(C1CCCCC1)CC(CC(O)=O)C(OCCO)=O)=O,,6.079181246047625,10.1007_s10924-019-01623-8_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OCC[*],,5.648360010980932,10.1177_1099636219837701_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OCC[*],CC(CO[*])[*],4.473924693416158,10.3390_polym13040573_part_3.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OCC[*],[*]CC([*])Cl,5.931966114728173,10.1021_acsami.6b15009_part_7.txt_¶Î1_Material2
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],4.93981866282138,10.15255_cabeq.2017.1196_OA_part_3.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(C1=CC=CC=C1)[*],5.732393759822968,10.1021_ma202600b_part_1.txt_¶Î1_Material1
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],3.3010299956639813,10.1016_j.ijtst.2020.07.003_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,C/C(C[*])=C/C[*],,4.57978359661681,10.3390_molecules25010235_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,CC(NC(C([*])C)=O)C(NC(C)C(NC(C)C(N[*])=O)=O)=O,,6.57978359661681,10.1177_0021998317743563_part_2.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,7.19942604159399,10.1007_s40034-013-0019-4_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,O=C(C1=CC=C(C=C1)C([*])=O)NC2=CC=C(C=C2)N[*],,6.795880017344075,10.1021_acsnano.7b03119_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,O=C(N)C([*])C[*],,4,10.1016_j.actbio.2021.02.018_part_3.txt_¶Î1_Material2
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,5.532384880503846,10.3390_ma13143097_part_2.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,O=C([*])C(C)O[*],,6.32221929473392,10.1016_j.msec.2019.109890_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.176091259055681,10.1016_j.tibtech.2018.04.004_part_3.txt_¶Î1_Material10
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,5.311965660368366,10.1016_j.ijbiomac.2018.11.203_part_2.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,5.338456493604605,10.1002_app.44341_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,5.489958479424835,10.1007_s12221-011-1002-7_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]C(C(OC(CO[*])=O)C)=O,,5.205096047578484,10.1002_mame.201700666_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]C(C)C(OCC(O[*])=O)=O,,6.531478917042255,10.1155_2019_8050413_part_2.txt_¶Î1_Material4
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]C(CCCCCO[*])=O,,6.079181246047625,10.1177_155892501701200303_part_3.txt_¶Î1_Material2
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,4.301029995663981,10.1007_s00595-017-1615-6_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,,5.491361693834273,10.1007_s12221-019-1188-7_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]C([H])([H])C(O)([H])[*],[*]C(C(OC1O[*])COC(C)=O)C(O)C1NC(C)=O,6,10.3389_fphar.2023.1117542_OA_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,6.185542154854375,10.1016_j.msec.2012.02.015_part_1.txt_¶Î1_Material3
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*],[*]C([H])([H])C(O)([H])[*],5.301029995663981,10.3390_polym12123028_part_1.txt_¶Î1_Material1
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,6.079181246047625,10.1021_acs.biomac.9b00260_part_4.txt_¶Î1_Material1
