SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Swelling Ratio (times),Source,Young's Modulus (kPa)
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,,6.418301291319746,,10.1016_j.polymer.2013.03.001_part_2.txt_段1_Material2,2620000.0000000014
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,[*]CC(C#N)[*],,7.0220157398177205,,10.1016_j.polymer.2016.02.056_part_2.txt_段1_Material1,10520000.000000007
[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],,5.395850376018781,,10.1016_j.polymertesting.2020.106733_part_2.txt_段1_Material1,248799.99999999985
[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,[*]C(F)(C(F)([*])F)F,,6.74154551677621,,10.1515_polyeng-2011-0156_part_1.txt_段1_Material2,5515000.000000004
[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,5.698970004336019,,10.1080_25740881.2020.1793197_part_2.txt_段1_Material1,500000.0
[*]OC(CC(OC(CC([*])=O)CC)=O)C,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.340444114840119,,10.1016_j.compositesb.2020.108542_part_2.txt_段1_Material5,2190000.000000005
[*]OC1=C(C([*])=CC=C1C)C,O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.286456469746983,,10.1007_s10853-010-5037-8_part_1.txt_段1_Material2,1934000.0
[*]OCCCCOC(CCC([*])=O)=O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.045322978786658,,10.1021_ie101798n_part_2.txt_段1_Material1,1110000.0000000005
[*]OCCCOC(C1=CC=C(C([*])=O)C=C1)=O,C/C(C[*])=C/C[*],,5.944482672150168,,10.1021_acsomega.8b00490_part_2.txt_段1_Material4,879999.9999999992
[*]OCCCOC(C1=CC=C(C([*])=O)C=C1)=O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.3979400086720375,,10.1002_adv.21443_part_1.txt_段1_Material1,2499999.9999999995
[*]OCCCOC(C1=CC=C(C([*])=O)C=C1)=O,[*]C(C1=CC=C(C=C1)C(OCCCCOC(C2=CC=C(C=C2)C(OCCCCO[*])=O)=O)=O)=O,,6.1702617153949575,,10.1080_00222348.2014.939525_part_3.txt_段1_Material1,1480000.0000000005
[*]OCCCOC(C1=CC=C(C([*])=O)C=C1)=O,[*]C(CCCCC(OCCCCO[*])=O)=O,,4.413634997198556,,10.1002_pat.3752_part_1.txt_段1_Material1,25920.000000000004
[*]OCCCOC(C1=CC=C(C([*])=O)C=C1)=O,[*]CCC(CCCCCC)C[*],,5.949390006644912,,10.1080_00222341003648763_part_2.txt_段1_Material3,889999.9999999991
[*]OCCCOC(C1=CC=C(C([*])=O)C=C1)=O,[*]CCCCO[*],,5.072984744627931,,10.3144_expresspolymlett.2015.49_part_3.txt_段1_Material1,118300.00000000012
[*]OCC[*],[*]CC(C1=CC=CC=C1)[*],,5.0,,10.1021_acs.macromol.7b00789_part_1.txt_段1_Material1,100000.0
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.57978359661681,,10.1016_j.polymer.2012.12.077_part_2.txt_段1_Material1,3800000.0
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,5.442479769064448,,10.1016_j.compositesa.2016.07.017_part_1.txt_段1_Material1,276999.99999999977
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(O)COC1=CC=C(C(C)(C2=CC=C(O[*])C=C2)C)C=C1,,7.397940008672037,,10.1016_j.compstruct.2010.05.004_part_1.txt_段1_Material1,24999999.99999994
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,,6.079181246047625,,10.1021_acs.macromol.9b02359_part_1.txt_段1_Material1,1200000.0000000007
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,O=C(C1=CC=C(C=C1)C([*])=O)NC2=CC=C(C=C2)N[*],,6.795880017344075,,10.1021_acsnano.7b03119_part_1.txt_段1_Material1,6249999.999999996
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.176091259055681,,10.1016_j.tibtech.2018.04.004_part_3.txt_段1_Material10,1500000.0000000005
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,6.079181246047625,,10.1021_acs.biomac.9b00260_part_4.txt_段1_Material1,1200000.0000000007
[H]N(C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C(OCCO[*])=O)[H])C([*])=O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,6.414973347970818,,10.1016_j.polymertesting.2020.106883_part_1.txt_段1_Material1,2600000.0000000014
[H]N(C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C(OCCO[*])=O)[H])C([*])=O,[*]CCN[*],,6.977723605288848,,10.1007_s12221-021-0890-4_part_1.txt_段1_Material2,9499999.999999996
O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],[*]CC([*])N1CCCC1=O,,,2.63,10.1039_c6ra15093d_part_3.txt_段1_Material1,
OCC1OC(C(C(C1O[*])O)O)[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,,0.017,10.1007_s10570-013-9877-7_10.1007_s10570-013-9877-7_part_2.txt_段1_Material1,
[*]C1=CC(C2=NC3=CC(C4=CC=C5N=C([*])NC5=C4)=CC=C3N2)=CC=C1,[*]CC([*])N1CCCC1=O,,,0.252,10.1016_j.bej.2016.03.003_part_1.txt_段1_Material3,
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,0.01,10.1007_s10570-018-2164-x_10.1007_s10570-018-2164-x_part_2.txt_段1_Material1,
O=S(C(C=C1)=CC=C1OC(C=C2)=CC=C2C(C)(C)C(C=C3)=CC=C3O[*])(C4=CC=C([*])C=C4)=O,[*]CC([*])N1CCCC1=O,,,0.84,10.1002_cplu.201800243_part_1.txt_段1_Material2,
[*]CC([*])N1CCCC1=O,O=S(C(C=C1)=CC=C1OC(C=C2)=CC=C2C(C)(C)C(C=C3)=CC=C3O[*])(C4=CC=C([*])C=C4)=O,,,0.015,10.1016_j.jpowsour.2016.07.081_part_1.txt_段1_Material1,
O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],[*]NC(C(O)=O)CCC([*])=O,,,0.1928,10.1021_acsami.9b01200_part_2.txt_段1_Material1,
O=S(C(C=C1)=CC=C1OC(C=C2)=CC=C2C(C)(C)C(C=C3)=CC=C3O[*])(C4=CC=C([*])C=C4)=O,C[Si](O[*])(C)[*],,,0.6579999999999999,10.1002_cjce.23108_part_1.txt_段1_Material1,
[*]CC(C1=CC=CC=C1)[*],COC(C(C[*])([*])C)=O,,,0.0197999999999999,10.1002_slct.201902351_part_3.txt_段1_Material1,
O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],[*]C([H])([H])C(O)([H])[*],,,0.25714,10.1002_app.48477_part_2.txt_段1_Material3,
O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],[*]C1=CC(C2=NC3=CC(C4=CC=C5N=C([*])NC5=C4)=CC=C3N2)=CC=C1,,,0.118,10.1016_j.jiec.2015.03.022_part_2.txt_段1_Material1,
[*]CC(C1=CC=CC=C1)[*],C[Si](O[*])(C)[*],,,4.17,10.1016_j.polymer.2012.11.057_part_2.txt_段1_Material1,
[*]C([H])([H])C(O)([H])[*],[*]C1=CC(C2=NC3=CC(C4=CC=C5N=C([*])NC5=C4)=CC=C3N2)=CC=C1,,,0.83,10.1016_j.memsci.2017.04.021_part_5.txt_段1_Material2,
O=C(C(C[*])[*])N,[*]C(C1=CC=CC=C1)CC2C(OC(C2[*])=O)=O,,,22.6,10.1002_app.36586_10.1002_app.36586_part_2.txt_段1_Material1,
